customer_id,recency,frequency,monetary,cluster,segment
KH-66902,1272,1,52,1,At-Risk
KH-66903,269,3,981,2,At-Risk
KL-165551,16,5,1481,0,Loyal Customers
KL-165552,122,7,629,0,Loyal Customers
KL-165553,86,6,440,2,At-Risk
KL-165554,17,8,2194,0,Loyal Customers
KL-166451,168,5,1415,2,At-Risk
KL-166452,129,7,1920,0,Loyal Customers
KL-166453,127,4,258,2,At-Risk
KL-166454,48,12,3377,3,Champions
KL-65551,206,4,122,2,At-Risk
KL-65552,176,3,189,2,At-Risk
KL-66451,1,3,521,2,At-Risk
KL-66452,147,2,147,2,At-Risk
KM-162251,1,8,1758,0,Loyal Customers
KM-162252,163,2,203,2,At-Risk
KM-162253,230,2,267,2,At-Risk
KM-162254,15,6,772,0,Loyal Customers
KM-163751,28,4,532,2,At-Risk
KM-163752,111,8,3737,3,Champions
KM-163753,3,8,647,0,Loyal Customers
KM-163754,57,8,2092,0,Loyal Customers
KM-166601,49,12,4843,3,Champions
KM-166602,114,7,1200,0,Loyal Customers
KM-166603,323,5,839,2,At-Risk
KM-166604,16,5,106,2,At-Risk
KM-167201,115,3,2433,2,At-Risk
KM-167202,343,5,548,2,At-Risk
KM-167203,108,7,1082,0,Loyal Customers
KM-167204,29,8,988,0,Loyal Customers
KM-62251,372,1,7,2,At-Risk
KM-62252,491,2,884,1,At-Risk
KM-63751,325,2,18,2,At-Risk
KM-63752,566,1,197,1,At-Risk
KM-63753,322,2,399,2,At-Risk
KM-66601,31,1,10,2,At-Risk
KM-66602,84,2,158,2,At-Risk
KM-67201,350,3,1692,2,At-Risk
KN-163901,209,9,6372,3,Champions
KN-163902,150,5,3441,3,Champions
KN-163903,63,6,549,2,At-Risk
KN-163904,20,9,1692,0,Loyal Customers
KN-164501,38,10,2263,0,Loyal Customers
KN-164502,101,7,1547,0,Loyal Customers
KN-164503,387,4,924,2,At-Risk
KN-164504,53,5,640,2,At-Risk
KN-167051,387,4,1758,2,At-Risk
KN-167052,1113,3,228,1,At-Risk
KN-167053,664,4,106,1,At-Risk
KN-167054,99,8,712,0,Loyal Customers
KN-63901,756,1,117,1,At-Risk
KN-63902,274,2,31,2,At-Risk
KN-64501,94,6,1186,0,Loyal Customers
KN-64502,121,2,441,2,At-Risk
KN-67051,1291,1,202,1,At-Risk
KN-67052,124,4,3561,3,Champions
KS-163001,441,5,1853,2,At-Risk
KS-163002,36,7,1088,0,Loyal Customers
KS-163003,307,6,198,2,At-Risk
KS-163004,296,3,40,2,At-Risk
KS-63001,472,3,113,2,At-Risk
KS-63002,107,1,109,2,At-Risk
KT-164651,98,9,1807,0,Loyal Customers
KT-164652,44,5,480,2,At-Risk
KT-164653,69,11,3608,3,Champions
KT-164654,392,7,2731,0,Loyal Customers
KT-164801,28,5,1054,2,At-Risk
KT-164802,135,3,120,2,At-Risk
KT-164803,546,2,119,1,At-Risk
KT-164804,101,10,3206,3,Champions
KT-64651,1135,2,313,1,At-Risk
KT-64652,106,1,41,2,At-Risk
KT-64653,185,4,65,2,At-Risk
KT-64801,148,5,579,2,At-Risk
KT-64802,85,2,85,2,At-Risk
KW-164351,27,3,1244,2,At-Risk
KW-164352,269,10,6200,3,Champions
KW-164353,83,5,262,2,At-Risk
KW-164354,97,5,208,2,At-Risk
KW-165701,23,12,3236,3,Champions
KW-165702,125,6,728,0,Loyal Customers
KW-165703,112,12,749,0,Loyal Customers
KW-165704,772,4,236,1,At-Risk
KW-64351,148,4,104,2,At-Risk
KW-65701,49,2,108,2,At-Risk
KW-65702,240,4,289,2,At-Risk
LA-167801,128,12,7849,3,Champions
LA-167802,14,9,1654,0,Loyal Customers
LA-167803,84,2,40,2,At-Risk
LA-167804,155,11,1827,0,Loyal Customers
LA-67801,79,3,289,2,At-Risk
LA-67802,2,9,2507,0,Loyal Customers
LB-167351,573,4,379,1,At-Risk
LB-167352,10,8,1503,0,Loyal Customers
LB-167353,44,14,4723,3,Champions
LB-167354,49,3,50,2,At-Risk
LB-167951,224,9,3119,3,Champions
LB-167952,40,6,6456,3,Champions
LB-167953,48,8,1288,0,Loyal Customers
LB-167954,153,8,1149,0,Loyal Customers
LB-67351,138,3,743,2,At-Risk
LB-67352,920,1,114,1,At-Risk
LB-67353,156,3,227,2,At-Risk
LB-67951,104,3,96,2,At-Risk
LB-67952,57,5,1169,2,At-Risk
LC-168701,215,6,2385,0,Loyal Customers
LC-168702,495,3,525,1,At-Risk
LC-168703,106,4,623,2,At-Risk
LC-168704,28,8,429,0,Loyal Customers
LC-168851,141,8,2855,0,Loyal Customers
LC-168852,290,4,580,2,At-Risk
LC-168853,41,5,1077,2,At-Risk
LC-168854,17,12,2795,3,Champions
LC-169301,106,7,2228,0,Loyal Customers
LC-169302,50,7,496,0,Loyal Customers
LC-169303,54,4,1176,2,At-Risk
LC-169304,42,8,4206,3,Champions
LC-169601,80,5,3018,0,Loyal Customers
LC-169602,62,8,2111,0,Loyal Customers
LC-169603,3,5,399,2,At-Risk
LC-169604,437,4,2800,2,At-Risk
LC-170501,108,5,1656,0,Loyal Customers
LC-170502,5,6,2206,0,Loyal Customers
LC-170503,108,7,912,0,Loyal Customers
LC-170504,55,5,1286,2,At-Risk
LC-171401,14,5,2140,0,Loyal Customers
LC-171402,47,8,2272,0,Loyal Customers
LC-171403,45,8,749,0,Loyal Customers
LC-171404,14,9,2085,0,Loyal Customers
LC-68701,105,2,216,2,At-Risk
LC-68702,24,6,730,0,Loyal Customers
LC-68851,210,7,527,0,Loyal Customers
LC-68852,769,1,95,1,At-Risk
LC-68853,652,1,23,1,At-Risk
LC-69301,72,6,569,2,At-Risk
LC-69302,292,3,1087,2,At-Risk
LC-69601,413,4,798,2,At-Risk
LC-69602,192,4,572,2,At-Risk
LC-70501,8,5,125,2,At-Risk
LC-70502,7,2,68,2,At-Risk
LC-71401,264,1,1002,2,At-Risk
LC-71402,1157,1,128,1,At-Risk
LC-71403,17,4,336,2,At-Risk
LD-168551,364,7,980,0,Loyal Customers
LD-168552,105,9,1172,0,Loyal Customers
LD-168553,43,13,1965,0,Loyal Customers
LD-168554,553,1,5,1,At-Risk
LD-170051,85,9,3328,3,Champions
LD-170052,120,8,1878,0,Loyal Customers
LD-170053,50,6,1269,0,Loyal Customers
LD-170054,415,4,372,2,At-Risk
LD-68551,81,5,1639,0,Loyal Customers
LD-68552,155,3,355,2,At-Risk
LD-70051,1211,1,61,1,At-Risk
LD-70052,44,1,19,2,At-Risk
LD-70053,486,4,107,2,At-Risk
LE-168101,15,9,1429,0,Loyal Customers
LE-168102,82,8,706,0,Loyal Customers
LE-168103,295,1,105,2,At-Risk
LE-168104,22,6,1345,0,Loyal Customers
LE-68101,64,6,952,0,Loyal Customers
LF-171851,50,5,302,2,At-Risk
LF-171852,34,8,1964,0,Loyal Customers
LF-171853,476,2,76,1,At-Risk
LF-171854,23,7,155,0,Loyal Customers
LF-71851,785,2,351,1,At-Risk
LF-71852,178,3,189,2,At-Risk
LH-167501,48,4,516,2,At-Risk
LH-167502,444,2,190,2,At-Risk
LH-167503,13,13,2882,3,Champions
LH-167504,152,3,288,2,At-Risk
LH-169001,175,9,2739,0,Loyal Customers
LH-169002,139,4,467,2,At-Risk
LH-169003,177,7,2547,0,Loyal Customers
LH-169004,22,9,1498,0,Loyal Customers
LH-170201,199,3,898,2,At-Risk
LH-170202,210,4,1207,2,At-Risk
LH-170203,42,7,2563,0,Loyal Customers
LH-170204,240,4,287,2,At-Risk
LH-171551,76,14,3793,3,Champions
LH-171552,573,4,613,1,At-Risk
LH-171553,735,2,78,1,At-Risk
LH-171554,386,9,866,0,Loyal Customers
LH-67501,758,2,312,1,At-Risk
LH-67502,126,3,357,2,At-Risk
LH-69001,307,2,815,2,At-Risk
LH-69002,1329,1,25,1,At-Risk
LH-70201,59,2,73,2,At-Risk
LH-70202,1046,1,4,1,At-Risk
LH-71551,250,1,137,2,At-Risk
LH-71552,850,1,152,1,At-Risk
LH-71553,128,6,1803,0,Loyal Customers
LL-168401,118,5,996,2,At-Risk
LL-168402,212,8,2209,0,Loyal Customers
LL-168403,27,7,898,0,Loyal Customers
LL-168404,250,6,97,2,At-Risk
LL-68401,36,4,344,2,At-Risk
LL-68402,43,5,463,2,At-Risk
LM-170651,85,7,1026,0,Loyal Customers
LM-170652,390,2,175,2,At-Risk
LM-170653,191,4,628,2,At-Risk
LM-170654,392,5,1037,2,At-Risk
LM-70651,56,3,924,2,At-Risk
LM-70652,8,1,191,2,At-Risk
LO-171701,47,8,2597,0,Loyal Customers
LO-171702,115,10,1266,0,Loyal Customers
LO-171703,120,5,489,2,At-Risk
LO-171704,3,5,484,2,At-Risk
LO-71701,5,4,1346,2,At-Risk
LO-71702,99,3,499,2,At-Risk
LP-170801,76,5,2488,0,Loyal Customers
LP-170802,56,7,714,0,Loyal Customers
LP-170803,231,8,1786,0,Loyal Customers
LP-170804,41,4,127,2,At-Risk
LP-170951,78,8,3249,3,Champions
LP-170952,363,4,480,2,At-Risk
LP-170953,20,7,820,0,Loyal Customers
LP-170954,10,7,742,0,Loyal Customers
LP-70801,244,4,198,2,At-Risk
LP-70802,185,3,193,2,At-Risk
LP-70951,1,1,4,2,At-Risk
LP-70952,577,1,132,1,At-Risk
LP-70953,117,2,558,2,At-Risk
LR-169151,244,5,3782,3,Champions
LR-169152,133,8,3802,3,Champions
LR-169153,150,7,2188,0,Loyal Customers
LR-169154,27,6,949,0,Loyal Customers
LR-170351,55,6,1209,0,Loyal Customers
LR-170352,251,7,823,0,Loyal Customers
LR-170353,46,8,1649,0,Loyal Customers
LR-170354,133,5,1180,2,At-Risk
LR-69151,1246,1,49,1,At-Risk
LR-69152,685,2,209,1,At-Risk
LR-70351,107,6,1298,0,Loyal Customers
LR-70352,146,3,62,2,At-Risk
LS-169451,221,4,1692,2,At-Risk
LS-169452,28,5,1268,2,At-Risk
LS-169453,83,5,650,2,At-Risk
LS-169454,179,6,451,2,At-Risk
LS-169751,251,4,1047,2,At-Risk
LS-169752,54,3,238,2,At-Risk
LS-169753,64,6,245,2,At-Risk
LS-169754,21,9,747,0,Loyal Customers
LS-172001,16,8,1603,0,Loyal Customers
LS-172002,416,3,1472,2,At-Risk
LS-172003,76,7,1273,0,Loyal Customers
LS-172004,97,6,914,0,Loyal Customers
LS-172301,5,9,1578,0,Loyal Customers
LS-172302,211,6,399,2,At-Risk
LS-172303,191,6,572,2,At-Risk
LS-172304,778,3,236,1,At-Risk
LS-172451,225,7,1996,0,Loyal Customers
LS-172452,334,3,344,2,At-Risk
LS-172453,51,8,3650,3,Champions
LS-172454,35,6,633,0,Loyal Customers
LS-69451,191,5,389,2,At-Risk
LS-69452,610,1,112,1,At-Risk
LS-69453,7,6,979,0,Loyal Customers
LS-69751,179,3,67,2,At-Risk
LS-69752,313,1,154,2,At-Risk
LS-69753,841,1,46,1,At-Risk
LS-72001,384,4,341,2,At-Risk
LS-72301,275,4,81,2,At-Risk
LS-72302,100,6,475,2,At-Risk
LS-72451,374,4,794,2,At-Risk
LS-72452,218,2,40,2,At-Risk
LT-167651,7,10,1737,0,Loyal Customers
LT-167652,139,6,3100,0,Loyal Customers
LT-167653,72,11,927,0,Loyal Customers
LT-167654,27,3,330,2,At-Risk
LT-171101,212,8,1674,0,Loyal Customers
LT-171102,55,7,1567,0,Loyal Customers
LT-171103,286,3,721,2,At-Risk
LT-171104,35,8,1341,0,Loyal Customers
LT-67651,615,2,205,1,At-Risk
LT-67652,9,1,29,2,At-Risk
LT-67653,721,1,57,1,At-Risk
LT-71101,56,4,127,2,At-Risk
LT-71102,78,2,317,2,At-Risk
LW-168251,63,8,799,0,Loyal Customers
LW-168252,23,5,480,2,At-Risk
LW-168253,133,2,176,2,At-Risk
LW-168254,89,5,618,2,At-Risk
LW-169901,576,4,847,1,At-Risk
LW-169902,132,7,3268,3,Champions
LW-169903,24,6,456,2,At-Risk
LW-169904,34,6,2503,0,Loyal Customers
LW-171251,526,1,529,1,At-Risk
LW-171252,56,9,2043,0,Loyal Customers
LW-171253,42,3,341,2,At-Risk
LW-171254,206,3,412,2,At-Risk
LW-172151,44,8,2284,0,Loyal Customers
LW-172152,276,4,404,2,At-Risk
LW-172153,244,5,665,2,At-Risk
LW-172154,22,7,4162,3,Champions
LW-68251,57,5,255,2,At-Risk
LW-68252,33,6,281,2,At-Risk
LW-69901,24,3,45,2,At-Risk
LW-69902,15,8,505,0,Loyal Customers
LW-71251,34,5,1163,2,At-Risk
LW-71252,203,4,575,2,At-Risk
LW-72151,133,3,596,2,At-Risk
LW-72152,313,1,277,2,At-Risk
LW-72153,469,1,349,1,At-Risk
MA-175601,218,5,562,2,At-Risk
MA-175602,129,4,592,2,At-Risk
MA-175603,104,4,1859,2,At-Risk
MA-175604,65,11,399,0,Loyal Customers
MA-179951,120,6,1795,0,Loyal Customers
MA-179952,123,4,260,2,At-Risk
MA-179953,43,6,718,0,Loyal Customers
MA-179954,187,6,1902,0,Loyal Customers
MA-75601,233,1,30,2,At-Risk
MA-75602,861,3,811,1,At-Risk
MA-79951,356,8,343,0,Loyal Customers
MA-79952,139,1,130,2,At-Risk
MA-79953,17,2,49,2,At-Risk
MB-173051,191,4,6288,3,Champions
MB-173052,2,10,2978,3,Champions
MB-173053,106,3,272,2,At-Risk
MB-173054,49,10,857,0,Loyal Customers
MB-180851,113,4,5790,3,Champions
MB-180852,105,9,1485,0,Loyal Customers
MB-180853,84,10,2256,0,Loyal Customers
MB-180854,45,7,400,0,Loyal Customers
MB-73051,202,4,4047,3,Champions
MB-73052,23,4,357,2,At-Risk
MB-80851,12,2,105,2,At-Risk
MB-80852,92,6,413,2,At-Risk
MC-172751,45,9,2098,0,Loyal Customers
MC-172752,108,9,1986,0,Loyal Customers
MC-172753,143,8,2883,0,Loyal Customers
MC-172754,77,8,1177,0,Loyal Customers
MC-174251,24,10,4185,3,Champions
MC-174252,442,4,387,2,At-Risk
MC-174253,66,11,1995,0,Loyal Customers
MC-174254,400,5,1114,2,At-Risk
MC-175751,63,9,2706,0,Loyal Customers
MC-175752,140,6,1402,0,Loyal Customers
MC-175753,32,10,2269,0,Loyal Customers
MC-175754,28,8,949,0,Loyal Customers
MC-175901,203,1,1227,2,At-Risk
MC-175902,408,7,1131,0,Loyal Customers
MC-175903,71,11,1814,0,Loyal Customers
MC-175904,52,6,308,2,At-Risk
MC-176051,57,4,2741,0,Loyal Customers
MC-176052,470,6,1805,0,Loyal Customers
MC-176053,50,8,1893,0,Loyal Customers
MC-176054,113,8,1367,0,Loyal Customers
MC-176351,36,10,3886,3,Champions
MC-176352,321,7,1506,0,Loyal Customers
MC-176353,6,13,5097,3,Champions
MC-176354,190,4,722,2,At-Risk
MC-178451,9,10,4825,3,Champions
MC-178452,16,5,1402,0,Loyal Customers
MC-178453,71,9,1102,0,Loyal Customers
MC-178454,2,7,2316,0,Loyal Customers
MC-181001,62,8,2324,0,Loyal Customers
MC-181002,124,9,2452,0,Loyal Customers
MC-181003,43,6,451,2,At-Risk
MC-181004,42,10,1465,0,Loyal Customers
MC-181301,241,4,701,2,At-Risk
MC-181302,276,3,1080,2,At-Risk
MC-181303,52,11,1857,0,Loyal Customers
MC-181304,370,5,198,2,At-Risk
MC-72751,236,3,735,2,At-Risk
MC-72752,373,2,2818,2,At-Risk
MC-74251,36,4,872,2,At-Risk
MC-74252,110,1,111,2,At-Risk
MC-75751,10,3,181,2,At-Risk
MC-75752,44,5,1138,2,At-Risk
MC-75901,337,2,47,2,At-Risk
MC-75902,1029,1,75,1,At-Risk
MC-76051,1275,1,18,1,At-Risk
MC-76052,196,1,96,2,At-Risk
MC-76351,905,2,156,1,At-Risk
MC-76352,665,2,27,1,At-Risk
MC-78451,363,2,68,2,At-Risk
MC-78452,35,2,295,2,At-Risk
MC-81001,105,3,332,2,At-Risk
MC-81301,288,2,265,2,At-Risk
MC-81302,713,3,123,1,At-Risk
MD-173501,99,6,1312,0,Loyal Customers
MD-173502,340,4,970,2,At-Risk
MD-173503,27,13,6340,3,Champions
MD-173504,118,7,2209,0,Loyal Customers
MD-178601,156,9,8694,3,Champions
MD-178602,259,9,1374,0,Loyal Customers
MD-178603,77,5,1261,2,At-Risk
MD-178604,37,5,1102,2,At-Risk
MD-73501,237,3,168,2,At-Risk
MD-73502,468,1,26,1,At-Risk
MD-73503,83,2,592,2,At-Risk
MD-78601,104,5,4124,3,Champions
ME-173201,6,6,2452,0,Loyal Customers
ME-173202,55,10,2257,0,Loyal Customers
ME-173203,14,4,127,2,At-Risk
ME-173204,43,10,1331,0,Loyal Customers
ME-177251,62,9,1658,0,Loyal Customers
ME-177252,275,3,761,2,At-Risk
ME-177253,166,8,1235,0,Loyal Customers
ME-177254,29,8,1407,0,Loyal Customers
ME-180101,428,6,1479,0,Loyal Customers
ME-180102,43,11,1424,0,Loyal Customers
ME-180103,71,6,1382,0,Loyal Customers
ME-180104,93,4,182,2,At-Risk
ME-73201,205,4,404,2,At-Risk
ME-73202,21,6,864,0,Loyal Customers
ME-77251,12,4,274,2,At-Risk
ME-77252,324,1,204,2,At-Risk
ME-77253,14,6,910,0,Loyal Customers
ME-80101,393,1,161,2,At-Risk
MF-176651,242,7,519,0,Loyal Customers
MF-176652,52,10,2588,0,Loyal Customers
MF-176653,63,7,869,0,Loyal Customers
MF-176654,422,5,852,2,At-Risk
MF-182501,211,8,2129,0,Loyal Customers
MF-182502,40,13,1887,0,Loyal Customers
MF-182503,78,6,707,0,Loyal Customers
MF-182504,8,5,698,2,At-Risk
MF-76651,49,2,58,2,At-Risk
MF-76652,1156,1,104,1,At-Risk
MF-82501,702,1,25,1,At-Risk
MF-82502,63,5,359,2,At-Risk
MG-176501,20,5,1172,2,At-Risk
MG-176502,138,4,636,2,At-Risk
MG-176503,152,5,568,2,At-Risk
MG-176504,30,7,2446,0,Loyal Customers
MG-176801,37,13,5132,3,Champions
MG-176802,503,6,3577,3,Champions
MG-176803,86,5,739,2,At-Risk
MG-176804,93,4,1704,2,At-Risk
MG-176951,1,11,1185,0,Loyal Customers
MG-176952,35,6,1126,0,Loyal Customers
MG-176953,199,5,483,2,At-Risk
MG-176954,556,3,1013,1,At-Risk
MG-178751,45,9,3045,3,Champions
MG-178752,52,11,3437,3,Champions
MG-178753,6,8,848,0,Loyal Customers
MG-178754,117,5,1186,2,At-Risk
MG-178901,27,8,5188,3,Champions
MG-178902,6,9,1147,0,Loyal Customers
MG-178903,188,3,1483,2,At-Risk
MG-178904,100,9,422,0,Loyal Customers
MG-181451,34,5,3170,0,Loyal Customers
MG-181452,38,4,6293,3,Champions
MG-181453,3,11,1998,0,Loyal Customers
MG-181454,85,4,2151,2,At-Risk
MG-182051,27,7,1478,0,Loyal Customers
MG-182052,3,11,2694,0,Loyal Customers
MG-182053,17,10,2421,0,Loyal Customers
MG-182054,265,1,4,2,At-Risk
MG-76501,496,1,302,1,At-Risk
MG-76801,75,5,1361,2,At-Risk
MG-76802,189,4,566,2,At-Risk
MG-76951,342,3,386,2,At-Risk
MG-76952,336,4,124,2,At-Risk
MG-78751,404,1,30,2,At-Risk
MG-78901,374,1,19,2,At-Risk
MG-81451,282,2,406,2,At-Risk
MG-81452,1345,1,281,1,At-Risk
MG-82051,370,3,237,2,At-Risk
MG-82052,610,1,15,1,At-Risk
MG-82053,2,3,228,2,At-Risk
MH-172901,414,4,469,2,At-Risk
MH-172902,38,8,1801,0,Loyal Customers
MH-172903,98,7,1858,0,Loyal Customers
MH-172904,120,6,851,0,Loyal Customers
MH-174401,9,8,1073,0,Loyal Customers
MH-174402,45,8,915,0,Loyal Customers
MH-174403,147,5,225,2,At-Risk
MH-174404,377,4,296,2,At-Risk
MH-174551,180,6,1429,0,Loyal Customers
MH-174552,55,8,1059,0,Loyal Customers
MH-174553,409,5,611,2,At-Risk
MH-174554,86,8,2057,0,Loyal Customers
MH-176201,216,3,720,2,At-Risk
MH-176202,24,7,2368,0,Loyal Customers
MH-176203,105,6,1125,0,Loyal Customers
MH-176204,156,4,97,2,At-Risk
MH-177851,1,7,1674,0,Loyal Customers
MH-177852,16,5,2769,0,Loyal Customers
MH-177853,363,7,1486,0,Loyal Customers
MH-177854,99,7,800,0,Loyal Customers
MH-180251,927,1,24,1,At-Risk
MH-180252,74,8,2575,0,Loyal Customers
MH-180253,21,5,852,2,At-Risk
MH-180254,50,5,175,2,At-Risk
MH-181151,185,9,1053,0,Loyal Customers
MH-181152,19,4,821,2,At-Risk
MH-181153,208,4,729,2,At-Risk
MH-181154,6,9,1792,0,Loyal Customers
MH-72901,738,3,417,1,At-Risk
MH-74401,97,5,599,2,At-Risk
MH-74402,1115,1,6,1,At-Risk
MH-74403,698,2,189,1,At-Risk
MH-74551,108,4,418,2,At-Risk
MH-74552,93,6,743,0,Loyal Customers
MH-76201,246,2,54,2,At-Risk
MH-76202,763,1,26,1,At-Risk
MH-76203,483,4,634,2,At-Risk
MH-77851,78,7,1034,0,Loyal Customers
MH-77852,8,2,280,2,At-Risk
MH-80251,659,3,426,1,At-Risk
MH-80252,63,1,22,2,At-Risk
MH-80253,15,5,623,2,At-Risk
MH-81151,59,5,531,2,At-Risk
MH-81152,220,2,310,2,At-Risk
MJ-177401,22,9,3055,3,Champions
MJ-177402,54,4,1059,2,At-Risk
MJ-177403,95,6,1789,0,Loyal Customers
MJ-177404,23,7,1467,0,Loyal Customers
MJ-77401,160,2,827,2,At-Risk
MJ-77402,374,2,22,2,At-Risk
MK-179051,64,8,3067,3,Champions
MK-179052,22,5,1210,2,At-Risk
MK-179053,27,10,2939,3,Champions
MK-179054,29,8,968,0,Loyal Customers
MK-181601,34,7,893,0,Loyal Customers
MK-181602,23,5,1209,2,At-Risk
MK-181603,657,4,539,1,At-Risk
MK-181604,241,4,71,2,At-Risk
MK-79051,220,4,238,2,At-Risk
MK-79052,381,2,187,2,At-Risk
MK-79053,150,5,149,2,At-Risk
MK-81601,236,2,357,2,At-Risk
MK-81602,140,1,29,2,At-Risk
MK-81603,41,7,580,0,Loyal Customers
ML-173951,1,5,1709,0,Loyal Customers
ML-173952,576,4,523,1,At-Risk
ML-173953,381,7,972,0,Loyal Customers
ML-173954,70,9,1150,0,Loyal Customers
ML-174101,34,11,4423,3,Champions
ML-174102,166,5,1000,2,At-Risk
ML-174103,50,8,1420,0,Loyal Customers
ML-174104,55,6,1486,0,Loyal Customers
ML-177551,163,11,3707,3,Champions
ML-177552,2,6,4923,3,Champions
ML-177553,575,4,262,1,At-Risk
ML-177554,30,7,1828,0,Loyal Customers
ML-180401,322,5,1190,2,At-Risk
ML-180402,8,6,567,0,Loyal Customers
ML-180403,435,5,99,2,At-Risk
ML-180404,80,3,662,2,At-Risk
ML-182651,192,10,1472,0,Loyal Customers
ML-182652,189,9,1017,0,Loyal Customers
ML-182653,477,5,715,2,At-Risk
ML-182654,101,2,90,2,At-Risk
ML-73951,133,4,298,2,At-Risk
ML-73952,171,3,183,2,At-Risk
ML-74101,170,3,120,2,At-Risk
ML-77551,310,4,193,2,At-Risk
ML-77552,1289,1,51,1,At-Risk
ML-77553,27,2,122,2,At-Risk
ML-80401,45,4,228,2,At-Risk
ML-80402,279,1,73,2,At-Risk
ML-80403,224,2,104,2,At-Risk
ML-82651,422,5,935,2,At-Risk
ML-82652,9,4,139,2,At-Risk
MM-172601,79,10,1941,0,Loyal Customers
MM-172602,111,7,1302,0,Loyal Customers
MM-172603,5,5,1310,2,At-Risk
MM-172604,169,4,373,2,At-Risk
MM-179201,45,5,704,2,At-Risk
MM-179202,92,7,6105,3,Champions
MM-179203,14,10,628,0,Loyal Customers
MM-179204,8,11,1489,0,Loyal Customers
MM-180551,27,2,135,2,At-Risk
MM-180552,16,10,2584,0,Loyal Customers
MM-180553,205,5,412,2,At-Risk
MM-180554,62,8,1487,0,Loyal Customers
MM-182801,148,5,813,2,At-Risk
MM-182802,712,5,2666,1,At-Risk
MM-182803,13,6,1271,0,Loyal Customers
MM-182804,86,9,534,0,Loyal Customers
MM-72601,132,1,19,2,At-Risk
MM-72602,1460,1,314,1,At-Risk
MM-72603,297,3,144,2,At-Risk
MM-79201,84,5,363,2,At-Risk
MM-79202,29,1,382,2,At-Risk
MM-80551,603,2,525,1,At-Risk
MM-80552,34,6,513,2,At-Risk
MM-82801,143,3,650,2,At-Risk
MM-82802,72,7,957,0,Loyal Customers
MN-179351,110,4,1019,2,At-Risk
MN-179352,9,5,1638,0,Loyal Customers
MN-179353,120,6,589,2,At-Risk
MN-179354,35,6,200,2,At-Risk
MN-79351,31,3,71,2,At-Risk
MN-79352,658,3,2024,1,At-Risk
MO-175001,44,4,1084,2,At-Risk
MO-175002,148,5,1573,2,At-Risk
MO-175003,37,11,1103,0,Loyal Customers
MO-175004,73,4,200,2,At-Risk
MO-178001,7,7,5919,3,Champions
MO-178002,106,3,278,2,At-Risk
MO-178003,90,7,375,0,Loyal Customers
MO-178004,105,8,817,0,Loyal Customers
MO-179501,401,1,101,2,At-Risk
MO-179502,7,8,3433,3,Champions
MO-179503,77,3,266,2,At-Risk
MO-179504,181,2,56,2,At-Risk
MO-75001,736,3,580,1,At-Risk
MO-75002,282,2,150,2,At-Risk
MO-78001,31,6,1150,0,Loyal Customers
MO-78002,15,3,2250,2,At-Risk
MO-79501,664,1,542,1,At-Risk
MO-79502,99,2,52,2,At-Risk
MP-174701,43,6,1649,0,Loyal Customers
MP-174702,6,6,467,0,Loyal Customers
MP-174703,388,9,1185,0,Loyal Customers
MP-174704,720,7,850,1,At-Risk
MP-179651,108,7,1337,0,Loyal Customers
MP-179652,55,13,3295,3,Champions
MP-179653,28,10,960,0,Loyal Customers
MP-179654,73,9,1784,0,Loyal Customers
MP-181751,23,13,5470,3,Champions
MP-181752,248,8,2342,0,Loyal Customers
MP-181753,267,6,897,2,At-Risk
MP-181754,17,9,2522,0,Loyal Customers
MP-74701,544,2,49,1,At-Risk
MP-79651,450,5,295,2,At-Risk
MP-79652,197,3,73,2,At-Risk
MP-81751,169,3,360,2,At-Risk
MP-81752,91,3,286,2,At-Risk
MR-175451,98,8,2968,0,Loyal Customers
MR-175452,152,8,2040,0,Loyal Customers
MR-175453,201,3,1085,2,At-Risk
MR-175454,126,4,255,2,At-Risk
MR-75451,293,3,63,2,At-Risk
MR-75452,101,3,196,2,At-Risk
MS-173651,28,7,3447,3,Champions
MS-173652,6,5,1440,0,Loyal Customers
MS-173653,37,12,1104,0,Loyal Customers
MS-173654,274,10,530,0,Loyal Customers
MS-175301,71,7,4619,3,Champions
MS-175302,16,6,2964,0,Loyal Customers
MS-175303,192,8,1733,0,Loyal Customers
MS-175304,435,4,355,2,At-Risk
MS-177101,30,7,314,0,Loyal Customers
MS-177102,34,6,3068,0,Loyal Customers
MS-177103,30,7,271,0,Loyal Customers
MS-177104,414,6,547,2,At-Risk
MS-177701,152,7,3882,3,Champions
MS-177702,50,11,1671,0,Loyal Customers
MS-177703,35,9,1451,0,Loyal Customers
MS-177704,122,9,970,0,Loyal Customers
MS-178301,64,6,740,0,Loyal Customers
MS-178302,24,7,2518,0,Loyal Customers
MS-178303,73,9,1331,0,Loyal Customers
MS-178304,453,4,339,2,At-Risk
MS-179801,322,5,223,2,At-Risk
MS-179802,143,6,4904,3,Champions
MS-179803,70,10,1836,0,Loyal Customers
MS-179804,27,6,481,2,At-Risk
MS-73651,225,4,457,2,At-Risk
MS-73652,112,1,133,2,At-Risk
MS-75301,938,1,26,1,At-Risk
MS-75302,52,7,507,0,Loyal Customers
MS-77101,64,2,164,2,At-Risk
MS-77102,282,6,1084,0,Loyal Customers
MS-77701,99,4,217,2,At-Risk
MS-77702,127,2,83,2,At-Risk
MS-78301,140,3,294,2,At-Risk
MS-78302,5,5,3563,3,Champions
MS-79801,7,2,63,2,At-Risk
